# Stretch,Cauchy_stress
1.587649558168026331e+00,2.090359216266787223e-01
1.589656700466595574e+00,1.995077893703985084e-01
1.591663842765164372e+00,2.293720621336076682e-01
1.593644918280634926e+00,1.900921962676170307e-01
1.595652060579203946e+00,1.903316110101233027e-01
1.597659202877772744e+00,1.707882223489919638e-01
1.599666345176341764e+00,1.611487236106546594e-01
1.601673487474910784e+00,1.613509210379460990e-01
1.603680629773479582e+00,1.615531184652374830e-01
1.605687772072048602e+00,1.617553158925289225e-01
1.607694914370617623e+00,1.519539609220550425e-01
1.609702056669186421e+00,1.521436693173951749e-01
1.611683132184657197e+00,1.523309139673413026e-01
1.613690274483225995e+00,1.425801736372663830e-01
1.615697416781794793e+00,1.227513586935775752e-01
1.617704559080364035e+00,1.529000391533616998e-01
1.619711701378932833e+00,1.330338820041385706e-01
1.621718843677501853e+00,1.331987372258956193e-01
1.623725985976070652e+00,1.534691643393821248e-01
1.625733128274639672e+00,1.235138140942040330e-01
1.627740270573208692e+00,1.135380246522711967e-01
1.629721346088679246e+00,1.035356011332380921e-01
1.631728488387248044e+00,8.345845233188713130e-02
1.633735630685817064e+00,8.356111217452676099e-02
1.635742772984386084e+00,8.366377201716639067e-02
1.637749915282954882e+00,8.376643185980603423e-02
1.639757057581523902e+00,8.386909170244563616e-02
1.641738133096994456e+00,8.397041830037565990e-02
1.643745275395563477e+00,8.407307814301528959e-02
1.645752417694132497e+00,8.417573798565491927e-02
1.647759559992701295e+00,7.412807984167514574e-02
1.649766702291270315e+00,8.438105767093417864e-02
1.651773844589839113e+00,6.403084672865751170e-02
1.653780986888408133e+00,7.439896694469866345e-02
1.655788129186977153e+00,7.448926264570653044e-02
1.657795271485545952e+00,4.373683643016167133e-02
1.659776347001016505e+00,6.434106292866222099e-02
1.661783489299585526e+00,6.441886959771876697e-02
1.663790631598154546e+00,3.364593866244298265e-02
1.665797773896723344e+00,7.493956847930408061e-02
1.667804916195292364e+00,5.437849077521916125e-02
1.669812058493861162e+00,4.405386969526913638e-02
1.671819200792430182e+00,7.521045558232762607e-02
1.673800276307900958e+00,5.457396845453992007e-02
1.675807418606469756e+00,7.538987431290165853e-02
1.677814560905038777e+00,6.504031247394970183e-02
1.679821703203607575e+00,3.397012635871111963e-02
1.681828845502176595e+00,7.566076141592520399e-02
1.683835987800745393e+00,5.490118109166377408e-02
1.685843130099314635e+00,5.496662361908856431e-02
1.687850272397883433e+00,4.452976344679705073e-02
1.689857414696452453e+00,3.417307312791963148e-02
1.691838490211922785e+00,1.315889821049840390e-02
1.693845632510491805e+00,1.317450950043751873e-02
1.695852774809061048e+00,4.474088972095754957e-02
1.697859917107629846e+00,2.746792272705676254e-03
1.699867059406198866e+00,2.379841806645876731e-02
1.701874201704767664e+00,3.441608211650436233e-02
1.703881344003336462e+00,2.756533717627684520e-03
1.705888486301905482e+00,3.449726082418776152e-02
1.707895628600474280e+00,1.328378853001133120e-02
1.709876704115945056e+00,1.329919707592526479e-02
1.711883846414514077e+00,2.396665505855588227e-02
1.713890988713082875e+00,2.772727288407126744e-03
1.715898131011651895e+00,1.334603094574261274e-02
1.717905273310220693e+00,2.779221585021798922e-03
1.719912415608789491e+00,2.782468733329135444e-03
1.721893491124260489e+00,2.785673710879233746e-03
1.723900633422829287e+00,2.788920859186569401e-03
1.725907775721398307e+00,2.792168007493905490e-03
1.727914918019967105e+00,2.795415155801241145e-03
1.729922060318535904e+00,2.798662304108577668e-03
1.731929202617104924e+00,2.801909452415913757e-03
1.733936344915674166e+00,-7.983907248212325850e-03
1.735943487214242964e+00,2.808403749030585934e-03
1.737950629512811984e+00,2.811650897337922457e-03
1.739931705028282316e+00,-8.011512874681287616e-03
1.741938847326851336e+00,2.818103023195355980e-03
1.743945989625420578e+00,2.821350171502692936e-03
1.745953131923989377e+00,2.824597319810028158e-03
1.747960274222558175e+00,2.827844468117364247e-03
1.749941349738028729e+00,-8.057602268438161103e-03
1.751296822459140312e+00,2.833242325043845277e-03
1.753303964757709332e+00,2.836489473351181366e-03
1.755311107056278130e+00,2.839736621658517455e-03
1.757318249354847151e+00,2.842983769965853977e-03
1.759325391653415949e+00,2.846230918273189633e-03
1.761332533951984747e+00,2.849478066580525288e-03
1.763339676250553989e+00,2.852725214887861811e-03
1.765346818549123009e+00,-8.128536726017102781e-03
1.767327894064593341e+00,2.859177340745295334e-03
1.769335036363162361e+00,2.862424489052631856e-03
1.771342178661731159e+00,2.865671637359967945e-03
1.773349320960300401e+00,2.868918785667304468e-03
1.775356463258869422e+00,-8.174626119773976268e-03
1.777363605557438220e+00,2.875413082281976212e-03
1.779370747856007018e+00,2.878660230589312301e-03
1.781351823371477572e+00,2.881865208139410169e-03
1.783358965670046814e+00,2.885112356446746691e-03
1.785366107968615834e+00,2.888359504754083214e-03
1.787373250267184632e+00,2.891606653061418869e-03
1.789380392565753430e+00,2.894853801368754958e-03
1.791387534864322451e+00,-8.248441164462721673e-03
1.793394677162891249e+00,2.901348097983426702e-03
1.795401819461460269e+00,2.904595246290763225e-03
1.797408961760029067e+00,-1.934833593328735141e-02
1.799390037275499843e+00,2.911047372148197181e-03
1.801397179574068863e+00,2.914294520455533270e-03
1.803404321872637661e+00,2.917541668762869359e-03
1.805411464171206459e+00,2.920788817070205014e-03
1.807418606469775479e+00,2.924035965377541537e-03
1.809425748768344722e+00,2.927283113684878060e-03
1.811432891066913520e+00,2.930530261992214149e-03
1.813440033365482540e+00,2.933777410299549804e-03
1.815447175664051338e+00,2.937024558606886326e-03
1.817428251179521892e+00,2.940229536156984194e-03
1.819435393478091134e+00,2.943476684464320717e-03
1.821442535776659932e+00,2.946723832771656372e-03
1.823449678075228730e+00,-8.396071253840207277e-03
1.825456820373797751e+00,2.953218129386328550e-03
1.827463962672366549e+00,2.956465277693664639e-03
1.829471104970935569e+00,2.959712426001000728e-03
1.831478247269504367e+00,2.962959574308336383e-03
1.833485389568073165e+00,2.966206722615672906e-03
1.835466465083544163e+00,-8.451402531241040961e-03
1.837473607382112961e+00,2.972658848473107296e-03
1.839480749680681981e+00,2.975905996780443385e-03
1.841487891979250779e+00,2.979153145087779474e-03
1.843495034277819578e+00,2.982400293395114695e-03
1.845502176576388820e+00,2.985647441702451218e-03
1.847509318874957840e+00,2.988894590009788174e-03
1.849516461173526638e+00,2.992141738317123396e-03
1.851523603472095658e+00,2.995388886624459485e-03
1.853504678987565990e+00,2.998593864174557786e-03
1.855511821286135232e+00,3.001841012481893875e-03
1.857518963584704252e+00,3.005088160789230398e-03
1.859526105883273051e+00,3.008335309096566487e-03
1.861533248181841849e+00,-8.571426994149568268e-03
1.863540390480410869e+00,3.014829605711238231e-03
1.865547532778979667e+00,3.018076754018573886e-03
1.867554675077548687e+00,3.021323902325910842e-03
1.869561817376117485e+00,3.024571050633246064e-03
1.871542892891588261e+00,3.027776028183343932e-03
1.873550035190157281e+00,3.031023176490680888e-03
1.875557177488726079e+00,3.034270324798016977e-03
1.877564319787294878e+00,-8.645242038838310203e-03
1.879571462085863898e+00,3.040764621412689155e-03
1.881578604384433140e+00,3.044011769720025677e-03
1.883585746683001938e+00,3.047258918027360899e-03
1.885592888981570958e+00,3.050506066334697421e-03
1.887600031280139756e+00,3.053753214642033077e-03
1.889581106795610310e+00,3.056958192192130944e-03
1.891588249094179108e+00,3.060205340499467033e-03
1.893595391392748351e+00,-8.719057083527055607e-03
1.895602533691317371e+00,3.066699637114140078e-03
1.897609675989886169e+00,3.069946785421475734e-03
1.899616818288454967e+00,3.073193933728812256e-03
1.901597893803925521e+00,3.076398911278909690e-03
1.903605036102494763e+00,3.079646059586246213e-03
1.905612178401063561e+00,3.082893207893581868e-03
1.907619320699632581e+00,3.086140356200917957e-03
1.909626462998201379e+00,-8.792872128215799277e-03
1.911633605296770400e+00,3.092634652815591002e-03
1.913640747595339198e+00,3.095881801122926224e-03
1.915647889893907996e+00,3.099128949430262313e-03
1.917655032192477016e+00,3.102376097737598402e-03
1.919636107707947792e+00,-8.838961521972676233e-03
1.921643250006516590e+00,3.108828223595032792e-03
1.923650392305085610e+00,3.112075371902368881e-03
1.925657534603654408e+00,-8.866687172904542946e-03
1.927664676902223428e+00,3.118569668517041059e-03
1.929671819200792671e+00,3.121816816824377148e-03
1.931678961499361469e+00,-8.894412823836414864e-03
1.933686103797930267e+00,3.128311113439049759e-03
1.935693246096499287e+00,3.131558261746385415e-03
1.937674321611969619e+00,3.134763239296483282e-03
1.939681463910539083e+00,3.138010387603819805e-03
1.941688606209107881e+00,3.141257535911155460e-03
1.943695748507676679e+00,3.144504684218491549e-03
1.945702890806245700e+00,3.147751832525828072e-03
1.947710033104814498e+00,3.150998980833163727e-03
1.949717175403383518e+00,3.154246129140499816e-03
1.951724317701952316e+00,3.157493277447836338e-03
1.953731460000521114e+00,3.160740425755172427e-03
1.955712535515992112e+00,3.163945403305270295e-03
1.957719677814560910e+00,-9.014317262282033755e-03
1.959726820113129708e+00,3.170439699919942473e-03
1.961733962411698728e+00,3.173686848227278128e-03
1.963741104710267527e+00,3.176933996534614217e-03
1.965748247008836769e+00,3.180181144841950740e-03
1.967755389307405789e+00,3.183428293149286395e-03
1.969762531605974587e+00,3.186675441456622918e-03
1.971769673904543385e+00,3.189922589763959006e-03
1.973750749420013939e+00,3.193127567314056441e-03
1.975757891718583181e+00,3.196374715621393397e-03
1.977765034017151979e+00,3.199621863928729052e-03
1.979772176315721000e+00,3.202869012236065575e-03
1.981779318614289798e+00,3.206116160543401230e-03
1.983786460912858818e+00,-9.134341725190561062e-03
1.985793603211427616e+00,3.212610457158073408e-03
1.987800745509996414e+00,3.215857605465409497e-03
1.989807887808565434e+00,3.219104753772745586e-03
1.991815030107134676e+00,3.222351902080081675e-03
1.993796105622605230e+00,3.225556879630179976e-03
1.995803247921174028e+00,3.228804027937515631e-03
1.997810390219742827e+00,3.232051176244851286e-03
1.999817532518311847e+00,3.235298324552187375e-03
