SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch,1-Stretch,97.470,72.992,35.936,-0.170
Stretch,1-Stretch,97.670,73.066,36.01,-0.170
Stretch,1-Stretch,97.870,73.14,36.084,-0.170
Stretch,1-Stretch,98.070,73.214,36.158,-0.270
Stretch,1-Stretch,98.270,73.289,36.233,-0.170
Stretch,1-Stretch,98.470,73.363,36.307,-0.170
Stretch,1-Stretch,98.670,73.437,36.381,-0.170
Stretch,1-Stretch,98.870,73.511,36.455,-0.170
Stretch,1-Stretch,99.070,73.586,36.53,-0.071
Stretch,1-Stretch,99.270,73.66,36.604,-0.170
Stretch,1-Stretch,99.470,73.734,36.678,-0.170
Stretch,1-Stretch,99.670,73.808,36.752,-0.170
Stretch,1-Stretch,99.870,73.883,36.827,-0.170
Stretch,1-Stretch,100.070,73.957,36.901,-0.170
Stretch,1-Stretch,100.270,74.031,36.975,-0.170
Stretch,1-Stretch,100.470,74.105,37.049,-0.170
