# Stretch,Cauchy_stress
1.170140691837895375e+00,3.736248851571966761e-02
1.172143510619884976e+00,3.742643834180735263e-02
1.174146329401874134e+00,4.449330973133201056e-02
1.176149148183863735e+00,4.456920490229267923e-02
1.178151966965853337e+00,4.464510007325334789e-02
1.180154785747842716e+00,4.472099524421400268e-02
1.182157604529832318e+00,4.479689041517466441e-02
1.184160423311821697e+00,4.487278558613531920e-02
1.186163242093811077e+00,4.494868075709597399e-02
1.188166060875800456e+00,4.502457592805663572e-02
1.190168879657790058e+00,4.510047109901729745e-02
1.192171698439779659e+00,5.235861845916365415e-02
1.194174517221769038e+00,5.244657963504650161e-02
1.196177336003758418e+00,5.966886116796915607e-02
1.198180154785747797e+00,6.698721789267729487e-02
1.200182973567737399e+00,7.425740146514110684e-02
1.202185792349726778e+00,9.603664015494428607e-02
1.204188611131716380e+00,8.175988542496208378e-02
1.206191429913705759e+00,8.908991638183999529e-02
1.208194248695695139e+00,9.651662583074951951e-02
1.210221793635487098e+00,7.487852066814996987e-02
1.212199886259674120e+00,8.953370404287863682e-02
1.214202705041663721e+00,8.968163326322485529e-02
1.216205523823653101e+00,8.257578867780146492e-02
1.218233068763444837e+00,1.046578364229843322e-01
1.220235887545434439e+00,1.048298976531749777e-01
1.222238706327423818e+00,9.763856765732312204e-02
1.224241525109413420e+00,1.051740201135562131e-01
1.226244343891402799e+00,1.053460813437468307e-01
1.228247162673392179e+00,9.811855333312836935e-02
1.230249981455381780e+00,1.056902038041280661e-01
1.232252800237371160e+00,1.058622650343186838e-01
1.234255619019360761e+00,1.060343262645093293e-01
1.236258437801350141e+00,1.284009902109836676e-01
1.238261256583339520e+00,1.212236880630765540e-01
1.240264075365328900e+00,1.511582620190247139e-01
1.242266894147318501e+00,1.365090952608245256e-01
1.244269712929308103e+00,1.590676086855619120e-01
1.246272531711297482e+00,1.518905478577532442e-01
1.248275350493286862e+00,1.371693470501675061e-01
1.249981455381648177e+00,1.597977986145465157e-01
1.251662834112207356e+00,1.450068384229475926e-01
1.253665652894196736e+00,1.452388676976015813e-01
1.255643745518383980e+00,1.605216665528040321e-01
1.257671290458175717e+00,1.607808681726167477e-01
1.259674109240165318e+00,1.686258300410369837e-01
1.261676928022154698e+00,1.688939366704083345e-01
1.263679746804144077e+00,1.691620432997796852e-01
1.265682565586133679e+00,1.694301499291510638e-01
1.267685384368123058e+00,1.468630726201793912e-01
1.269688203150112660e+00,1.395223431389371327e-01
1.271691021932102039e+00,1.473271311694873686e-01
1.273693840714091419e+00,1.552325437225678118e-01
1.275696659496081020e+00,1.477911897187952905e-01
1.277699478278070400e+00,1.710387897053792239e-01
1.279702297060060001e+00,1.713068963347506302e-01
1.281705115842049381e+00,1.715750029641219532e-01
1.283732660781841117e+00,1.718464195518805970e-01
1.285710753406028140e+00,1.721112162228646547e-01
1.287713572188017741e+00,1.723793228522360332e-01
1.289716390970007120e+00,1.726474294816073840e-01
1.291743935909799079e+00,1.729188460693660556e-01
1.293746754691788459e+00,1.809811449894096758e-01
1.295749573473778060e+00,1.889895133363417301e-01
1.297752392255767440e+00,1.737231659574801357e-01
1.299755211037757041e+00,1.974041396001136872e-01
1.301758029819746421e+00,1.977083235842024556e-01
1.303760848601735800e+00,1.823820081608775179e-01
1.305763667383725180e+00,2.061046139893833451e-01
1.307766486165714781e+00,1.829423534294646325e-01
1.309769304947704160e+00,1.910343391905075516e-01
1.311772123729693762e+00,2.070530019762685803e-01
1.313774942511683141e+00,1.758680189924509973e-01
1.315777761293672521e+00,2.076852606341919871e-01
1.317780580075662122e+00,2.237999688191337211e-01
1.319783398857651502e+00,2.162685696467763763e-01
1.321786217639641103e+00,2.324433665362306833e-01
1.323813762579432840e+00,2.169290121087897594e-01
1.325791855203620084e+00,2.410551557893221841e-01
1.327819400143411821e+00,2.414238035219304634e-01
1.329797492767598843e+00,2.417834598464263240e-01
1.331825037707390802e+00,2.421521075790346589e-01
1.333827856489380181e+00,2.425162596075867150e-01
1.335830675271369561e+00,2.428804116361388543e-01
1.337833494053359162e+00,2.432445636646909382e-01
1.339836312835348542e+00,2.436087156932430220e-01
1.341839131617338143e+00,2.439728677217951613e-01
1.343841950399327523e+00,2.443370197503472174e-01
1.345844769181316902e+00,2.447011717788993290e-01
1.347847587963306504e+00,2.450653238074514684e-01
1.349850406745295883e+00,2.454294758360035522e-01
1.351853225527285485e+00,2.457936278645556638e-01
1.353856044309274864e+00,2.461577798931077476e-01
1.355858863091264244e+00,2.465219319216598592e-01
1.357861681873253623e+00,2.468860839502119431e-01
1.359864500655243225e+00,2.472502359787640547e-01
1.361867319437232826e+00,2.476143880073161663e-01
1.363894864377024341e+00,2.479830357399244178e-01
1.365897683159013942e+00,2.483471877684765572e-01
1.367900501941003544e+00,2.487113397970286965e-01
1.369878594565190566e+00,2.490709961215245849e-01
1.371906139504982525e+00,2.494396438541328642e-01
1.373908958286971904e+00,2.498037958826849481e-01
1.375911777068961284e+00,2.501679479112370319e-01
1.377914595850950663e+00,2.505320999397891435e-01
1.379917414632940265e+00,2.508962519683412551e-01
1.381920233414929866e+00,2.512604039968933667e-01
1.383923052196919246e+00,2.516245560254454783e-01
1.385925870978908625e+00,2.519887080539975344e-01
1.387928689760898004e+00,2.523528600825496460e-01
1.389931508542887606e+00,2.527170121111017576e-01
1.391934327324876985e+00,2.447792969263252738e-01
1.393937146106866587e+00,2.451315036100044364e-01
1.395939964888855966e+00,2.287480959228568589e-01
1.397967509828647703e+00,2.206582716152882262e-01
